id,key,value,type
65424240,highway,turning_circle,regular
65424511,highway,turning_circle,regular
65426731,highway,turning_circle,regular
65427475,highway,turning_circle,regular
65427517,highway,turning_circle,regular
65427697,highway,traffic_signals,regular
65427889,highway,stop,regular
65428594,highway,turning_circle,regular
65428653,highway,turning_circle,regular
65429128,highway,traffic_signals,regular
65429242,highway,turning_circle,regular
65429318,highway,turning_circle,regular
65429384,highway,turning_circle,regular
65430309,highway,turning_circle,regular
65431536,highway,traffic_signals,regular
65432108,highway,traffic_signals,regular
65432190,highway,turning_circle,regular
65432733,highway,traffic_signals,regular
65434505,highway,turning_circle,regular
65434534,highway,traffic_signals,regular
65434534,highway,traffic_signals,regular
65435977,highway,turning_circle,regular
65436356,highway,turning_circle,regular
65437141,highway,turning_circle,regular
65437347,noexit,yes,regular
65437891,highway,turning_circle,regular
65441698,highway,turning_circle,regular
65442001,highway,turning_circle,regular
65442187,highway,traffic_signals,regular
65442257,highway,turning_circle,regular
65443463,highway,stop,regular
65445183,highway,turning_circle,regular
65445285,highway,turning_circle,regular
65445354,highway,turning_circle,regular
65445557,highway,traffic_signals,regular
65446218,highway,turning_circle,regular
65448116,highway,turning_circle,regular
65448790,highway,stop,regular
65449158,highway,turning_circle,regular
65449509,highway,turning_circle,regular
65449814,highway,turning_circle,regular
65450390,highway,turning_circle,regular
65450441,highway,turning_circle,regular
65452014,junction,roundabout,regular
65454659,highway,turning_circle,regular
65454760,highway,turning_circle,regular
65456646,highway,turning_circle,regular
65456690,highway,traffic_signals,regular
65459349,highway,turning_circle,regular
65460485,highway,turning_circle,regular
65462709,highway,stop,regular
65463157,highway,stop,regular
65463942,highway,turning_circle,regular
65464002,junction,roundabout,regular
65464870,highway,turning_circle,regular
65465236,highway,turning_circle,regular
65466574,highway,turning_circle,regular
65466843,highway,turning_circle,regular
65467218,highway,traffic_signals,regular
65467218,highway,traffic_signals,regular
65467473,highway,turning_circle,regular
65469130,highway,turning_circle,regular
65469367,highway,turning_circle,regular
65469649,highway,traffic_signals,regular
65471004,highway,turning_circle,regular
65471588,highway,stop,regular
65474239,highway,stop,regular
65474583,highway,turning_circle,regular
65475068,highway,turning_circle,regular
65475268,highway,turning_circle,regular
65476311,highway,turning_circle,regular
65476387,highway,traffic_signals,regular
65477729,highway,turning_circle,regular
65479382,highway,turning_circle,regular
65480248,highway,turning_circle,regular
65480411,highway,turning_circle,regular
65480572,highway,turning_circle,regular
65481645,highway,turning_circle,regular
65481934,highway,turning_circle,regular
65482133,junction,stop,regular
65482857,highway,turning_circle,regular
65483560,highway,turning_circle,regular
65483689,highway,turning_circle,regular
65485297,highway,motorway_junction,regular
65485297,highway,motorway_junction,regular
65485297,highway,motorway_junction,regular
65485297,highway,motorway_junction,regular
65486624,highway,turning_circle,regular
65488277,highway,turning_circle,regular
65488329,highway,traffic_signals,regular
65491602,highway,turning_circle,regular
65491861,highway,turning_circle,regular
65492328,highway,turning_circle,regular
65492479,highway,traffic_signals,regular
65493249,highway,turning_circle,regular
65495553,highway,turning_circle,regular
65496315,highway,traffic_signals,regular
65496843,highway,turning_circle,regular
65496914,highway,turning_circle,regular
65496986,highway,turning_circle,regular
65498504,highway,turning_circle,regular
65498580,highway,turning_circle,regular
65498606,highway,turning_circle,regular
65500214,highway,turning_circle,regular
65500326,highway,stop,regular
65500832,highway,turning_circle,regular
65501272,highway,turning_circle,regular
65501395,highway,turning_circle,regular
65501436,highway,turning_circle,regular
65501537,highway,turning_circle,regular
65503328,highway,turning_circle,regular
65503406,highway,turning_loop,regular
65504234,highway,turning_circle,regular
65504234,highway,turning_circle,regular
65504855,highway,turning_loop,regular
65506298,highway,turning_circle,regular
65506576,highway,crossing,regular
65507293,highway,turning_circle,regular
65507346,highway,turning_circle,regular
65507643,highway,turning_circle,regular
65507721,highway,turning_circle,regular
65509078,highway,turning_circle,regular
65510583,highway,turning_circle,regular
65510918,highway,turning_circle,regular
65511463,highway,turning_circle,regular
65512367,highway,turning_circle,regular
65512598,highway,turning_circle,regular
65513970,bicycle,yes,regular
65513970,bicycle,yes,regular
65513970,bicycle,yes,regular
65514117,highway,turning_circle,regular
65514293,highway,traffic_signals,regular
65515593,highway,turning_circle,regular
65515872,highway,turning_circle,regular
65516127,highway,turning_circle,regular
65516127,highway,turning_circle,regular
65518293,highway,turning_circle,regular
65518438,highway,turning_circle,regular
65519296,highway,turning_circle,regular
65519617,highway,turning_circle,regular
65519993,highway,turning_circle,regular
65520270,highway,turning_circle,regular
65520936,highway,turning_circle,regular
65521268,highway,turning_circle,regular
65522214,highway,turning_circle,regular
65522619,highway,turning_circle,regular
65522701,highway,turning_circle,regular
65597277,traffic_signals,signal,regular
65597277,traffic_signals,signal,regular
65606867,highway,traffic_signals,regular
76210664,created_by,JOSM,regular
76810896,created_by,JOSM,regular
80574910,created_by,JOSM,regular
80575399,created_by,JOSM,regular
84926222,created_by,JOSM,regular
84926560,created_by,JOSM,regular
84926594,created_by,JOSM,regular
84926623,created_by,JOSM,regular
84926701,created_by,JOSM,regular
84926851,created_by,JOSM,regular
84926893,created_by,JOSM,regular
84926963,created_by,JOSM,regular
84927021,created_by,JOSM,regular
84927142,created_by,JOSM,regular
84927198,created_by,JOSM,regular
84927304,created_by,JOSM,regular
84927356,created_by,JOSM,regular
84927405,created_by,JOSM,regular
84927461,created_by,JOSM,regular
84933705,supervised,yes,regular
84933705,supervised,yes,regular
84933705,supervised,yes,regular
86276581,highway,motorway_junction,regular
86276581,highway,motorway_junction,regular
86276581,highway,motorway_junction,regular
86276581,highway,motorway_junction,regular
86276624,highway,motorway_junction,regular
86276624,highway,motorway_junction,regular
86276624,highway,motorway_junction,regular
86276624,highway,motorway_junction,regular
87339837,created_by,JOSM,regular
87339916,created_by,JOSM,regular
87339979,created_by,JOSM,regular
87340040,created_by,JOSM,regular
87340086,created_by,JOSM,regular
87340118,created_by,JOSM,regular
87341619,created_by,JOSM,regular
87341700,created_by,JOSM,regular
87341750,created_by,JOSM,regular
87341773,created_by,JOSM,regular
87342924,created_by,JOSM,regular
87342944,created_by,JOSM,regular
87342971,created_by,JOSM,regular
87342998,created_by,JOSM,regular
87343029,created_by,JOSM,regular
87343064,created_by,JOSM,regular
87344670,created_by,JOSM,regular
87344721,created_by,JOSM,regular
87344786,created_by,JOSM,regular
87344900,created_by,JOSM,regular
87345033,created_by,JOSM,regular
87345076,created_by,JOSM,regular
87345162,created_by,JOSM,regular
87345222,created_by,JOSM,regular
87345270,created_by,JOSM,regular
87346399,created_by,JOSM,regular
87346799,created_by,JOSM,regular
87348415,created_by,JOSM,regular
87362495,highway,turning_circle,regular
87376145,created_by,JOSM,regular
87376211,created_by,JOSM,regular
87376291,created_by,JOSM,regular
87376320,created_by,JOSM,regular
87376445,created_by,JOSM,regular
87385739,created_by,JOSM,regular
87385785,created_by,JOSM,regular
87385851,created_by,JOSM,regular
87385876,created_by,JOSM,regular
87385935,created_by,JOSM,regular
87386158,created_by,JOSM,regular
87389401,created_by,JOSM,regular
87389439,created_by,JOSM,regular
87389496,created_by,JOSM,regular
88536106,highway,crossing,regular
88536106,highway,crossing,regular
88536106,highway,crossing,regular
92003616,created_by,JOSM,regular
92003715,created_by,JOSM,regular
92003973,created_by,JOSM,regular
92004194,created_by,JOSM,regular
92004287,created_by,JOSM,regular
92021086,created_by,JOSM,regular
92021294,created_by,JOSM,regular
92024642,created_by,JOSM,regular
92024696,created_by,JOSM,regular
92047994,highway,turning_circle,regular
92077016,created_by,JOSM,regular
92077046,created_by,JOSM,regular
92077148,created_by,JOSM,regular
92077193,created_by,JOSM,regular
92077251,created_by,JOSM,regular
92745031,created_by,JOSM,regular
92750110,created_by,JOSM,regular
92750260,created_by,JOSM,regular
92795974,created_by,JOSM,regular
92796042,created_by,JOSM,regular
92796158,created_by,JOSM,regular
92796328,created_by,JOSM,regular
92796393,created_by,JOSM,regular
92796484,created_by,JOSM,regular
92796620,created_by,JOSM,regular
92796710,created_by,JOSM,regular
92796777,created_by,JOSM,regular
92796883,created_by,JOSM,regular
92796970,created_by,JOSM,regular
92797030,created_by,JOSM,regular
92799014,created_by,JOSM,regular
92799119,created_by,JOSM,regular
92806354,created_by,JOSM,regular
92806377,created_by,JOSM,regular
